115, 10/27/2025, 16:52:36.887,0.095942
116, 10/27/2025, 16:52:36.924,0.095957
117, 10/27/2025, 16:52:36.955,0.095957
118, 10/27/2025, 16:52:36.986,0.095906
119, 10/27/2025, 16:52:37.023,0.096149
120, 10/27/2025, 16:52:37.147,0.096207
121, 10/27/2025, 16:52:37.270,0.096204
122, 10/27/2025, 16:52:37.394,0.096058
123, 10/27/2025, 16:52:37.518,0.09593
124, 10/27/2025, 16:52:37.641,0.096041
125, 10/27/2025, 16:52:37.765,0.096107
126, 10/27/2025, 16:52:37.889,0.096094
127, 10/27/2025, 16:52:37.920,0.096143
128, 10/27/2025, 16:52:37.950,0.096013
129, 10/27/2025, 16:52:37.981,0.096061
130, 10/27/2025, 16:52:38.012,0.096236
131, 10/27/2025, 16:52:38.136,0.096156
132, 10/27/2025, 16:52:38.260,0.096264
133, 10/27/2025, 16:52:38.383,0.096274
134, 10/27/2025, 16:52:38.507,0.096157
135, 10/27/2025, 16:52:38.631,0.096072
136, 10/27/2025, 16:52:38.753,0.096149
137, 10/27/2025, 16:52:38.877,0.096151
138, 10/27/2025, 16:52:38.908,0.096137
139, 10/27/2025, 16:52:38.939,0.096106
140, 10/27/2025, 16:52:38.970,0.095906
141, 10/27/2025, 16:52:39.001,0.095993
142, 10/27/2025, 16:52:39.124,0.096139
143, 10/27/2025, 16:52:39.248,0.096306
144, 10/27/2025, 16:52:39.372,0.096117
145, 10/27/2025, 16:52:39.499,0.096157
146, 10/27/2025, 16:52:39.623,0.096117
147, 10/27/2025, 16:52:39.746,0.096171
148, 10/27/2025, 16:52:39.869,0.096185
149, 10/27/2025, 16:52:39.993,0.096202
150, 10/27/2025, 16:52:40.023,0.096231
151, 10/27/2025, 16:52:40.147,0.096148
152, 10/27/2025, 16:52:40.271,0.096193
153, 10/27/2025, 16:52:40.394,0.096188
154, 10/27/2025, 16:52:40.518,0.096147
155, 10/27/2025, 16:52:40.642,0.096096
156, 10/27/2025, 16:52:40.764,0.096152
157, 10/27/2025, 16:52:40.888,0.096137
158, 10/27/2025, 16:52:40.919,0.096185
159, 10/27/2025, 16:52:40.950,0.096341
160, 10/27/2025, 16:52:40.981,0.096174
161, 10/27/2025, 16:52:41.012,0.096476
162, 10/27/2025, 16:52:41.135,0.096268
163, 10/27/2025, 16:52:41.259,0.096243
164, 10/27/2025, 16:52:41.383,0.096209
165, 10/27/2025, 16:52:41.506,0.09622
166, 10/27/2025, 16:52:41.630,0.0962
167, 10/27/2025, 16:52:41.753,0.096142
168, 10/27/2025, 16:52:41.877,0.096185
169, 10/27/2025, 16:52:41.908,0.096276
170, 10/27/2025, 16:52:41.939,0.096177
171, 10/27/2025, 16:52:41.970,0.096072
172, 10/27/2025, 16:52:42.001,0.096304
173, 10/27/2025, 16:52:42.124,0.096269
174, 10/27/2025, 16:52:42.248,0.096296
175, 10/27/2025, 16:52:42.372,0.096279
176, 10/27/2025, 16:52:42.495,0.096178
177, 10/27/2025, 16:52:42.619,0.096202
178, 10/27/2025, 16:52:42.743,0.096209
179, 10/27/2025, 16:52:42.866,0.09619
180, 10/27/2025, 16:52:42.990,0.096113
181, 10/27/2025, 16:52:43.021,0.096101
182, 10/27/2025, 16:52:43.145,0.096113
183, 10/27/2025, 16:52:43.268,0.096115
184, 10/27/2025, 16:52:43.392,0.096084
185, 10/27/2025, 16:52:43.516,0.095998
186, 10/27/2025, 16:52:43.639,0.096108
187, 10/27/2025, 16:52:43.763,0.096044
188, 10/27/2025, 16:52:43.887,0.095958
189, 10/27/2025, 16:52:43.917,0.096191
190, 10/27/2025, 16:52:43.948,0.095931
191, 10/27/2025, 16:52:43.979,0.095971
192, 10/27/2025, 16:52:44.010,0.095971
193, 10/27/2025, 16:52:44.134,0.096125
194, 10/27/2025, 16:52:44.258,0.096064
195, 10/27/2025, 16:52:44.381,0.096157
196, 10/27/2025, 16:52:44.505,0.096219
197, 10/27/2025, 16:52:44.629,0.09617
198, 10/27/2025, 16:52:44.752,0.096208
199, 10/27/2025, 16:52:44.875,0.09619
200, 10/27/2025, 16:52:44.906,0.096242
201, 10/27/2025, 16:52:44.937,0.096273
202, 10/27/2025, 16:52:44.968,0.096171
203, 10/27/2025, 16:52:44.999,0.096185
204, 10/27/2025, 16:52:45.030,0.096307
205, 10/27/2025, 16:52:45.154,0.096093
206, 10/27/2025, 16:52:45.277,0.096056
207, 10/27/2025, 16:52:45.401,0.096142
208, 10/27/2025, 16:52:45.525,0.096055
209, 10/27/2025, 16:52:45.648,0.096092
210, 10/27/2025, 16:52:45.772,0.096147
211, 10/27/2025, 16:52:45.896,0.096148
212, 10/27/2025, 16:52:45.927,0.096109
213, 10/27/2025, 16:52:45.958,0.096109
214, 10/27/2025, 16:52:45.988,0.096033
215, 10/27/2025, 16:52:46.019,0.096044
216, 10/27/2025, 16:52:46.143,0.09607
217, 10/27/2025, 16:52:46.267,0.09625
218, 10/27/2025, 16:52:46.390,0.09624
219, 10/27/2025, 16:52:46.514,0.096119
220, 10/27/2025, 16:52:46.638,0.096126
221, 10/27/2025, 16:52:46.761,0.096026
222, 10/27/2025, 16:52:46.885,0.095959
223, 10/27/2025, 16:52:46.916,0.096067
224, 10/27/2025, 16:52:46.949,0.096233
225, 10/27/2025, 16:52:46.980,0.096168
226, 10/27/2025, 16:52:47.011,0.096095
227, 10/27/2025, 16:52:47.134,0.096191
228, 10/27/2025, 16:52:47.258,0.096097
229, 10/27/2025, 16:52:47.382,0.09612
230, 10/27/2025, 16:52:47.505,0.096103
231, 10/27/2025, 16:52:47.629,0.096027
232, 10/27/2025, 16:52:47.752,0.09598
233, 10/27/2025, 16:52:47.876,0.096082
234, 10/27/2025, 16:52:47.907,0.095971
235, 10/27/2025, 16:52:47.938,0.095849
236, 10/27/2025, 16:52:47.976,0.095928
237, 10/27/2025, 16:52:48.007,0.09612
238, 10/27/2025, 16:52:48.130,0.095928
239, 10/27/2025, 16:52:48.254,0.095959
240, 10/27/2025, 16:52:48.378,0.095896
241, 10/27/2025, 16:52:48.501,0.095932
242, 10/27/2025, 16:52:48.625,0.095998
243, 10/27/2025, 16:52:48.749,0.095989
244, 10/27/2025, 16:52:48.872,0.095902
245, 10/27/2025, 16:52:48.903,0.096007
246, 10/27/2025, 16:52:48.934,0.096041
247, 10/27/2025, 16:52:48.965,0.095866
248, 10/27/2025, 16:52:48.996,0.09594
249, 10/27/2025, 16:52:49.027,0.095852
250, 10/27/2025, 16:52:49.151,0.095889
251, 10/27/2025, 16:52:49.274,0.095858
252, 10/27/2025, 16:52:49.398,0.095895
253, 10/27/2025, 16:52:49.522,0.095999
254, 10/27/2025, 16:52:49.645,0.095945
255, 10/27/2025, 16:52:49.769,0.095829
256, 10/27/2025, 16:52:49.900,0.095759
257, 10/27/2025, 16:52:49.937,0.095863
258, 10/27/2025, 16:52:49.968,0.095928
259, 10/27/2025, 16:52:49.999,0.095815
260, 10/27/2025, 16:52:50.030,0.095906
261, 10/27/2025, 16:52:50.153,0.095877
262, 10/27/2025, 16:52:50.277,0.0959
263, 10/27/2025, 16:52:50.400,0.095884
264, 10/27/2025, 16:52:50.524,0.095954
265, 10/27/2025, 16:52:50.648,0.095996
266, 10/27/2025, 16:52:50.771,0.096023
267, 10/27/2025, 16:52:50.894,0.096022
268, 10/27/2025, 16:52:50.925,0.096112
269, 10/27/2025, 16:52:50.956,0.096112
270, 10/27/2025, 16:52:50.987,0.095863
271, 10/27/2025, 16:52:51.018,0.095841
272, 10/27/2025, 16:52:51.142,0.095952
273, 10/27/2025, 16:52:51.265,0.095998
274, 10/27/2025, 16:52:51.389,0.09601
275, 10/27/2025, 16:52:51.513,0.09588
276, 10/27/2025, 16:52:51.636,0.095962
277, 10/27/2025, 16:52:51.760,0.09593
278, 10/27/2025, 16:52:51.884,0.095921
279, 10/27/2025, 16:52:51.915,0.095894
280, 10/27/2025, 16:52:51.946,0.095776
281, 10/27/2025, 16:52:51.977,0.095781
282, 10/27/2025, 16:52:52.007,0.095781
283, 10/27/2025, 16:52:52.131,0.095937
284, 10/27/2025, 16:52:52.254,0.095909
285, 10/27/2025, 16:52:52.378,0.095949
286, 10/27/2025, 16:52:52.501,0.095847
287, 10/27/2025, 16:52:52.625,0.095826
288, 10/27/2025, 16:52:52.749,0.095831
289, 10/27/2025, 16:52:52.872,0.095804
290, 10/27/2025, 16:52:52.903,0.09581
291, 10/27/2025, 16:52:52.934,0.095702
292, 10/27/2025, 16:52:52.973,0.095835
293, 10/27/2025, 16:52:53.004,0.095971
294, 10/27/2025, 16:52:53.128,0.095755
295, 10/27/2025, 16:52:53.251,0.095716
296, 10/27/2025, 16:52:53.375,0.095592
297, 10/27/2025, 16:52:53.505,0.095708
298, 10/27/2025, 16:52:53.628,0.096024
299, 10/27/2025, 16:52:53.752,0.096051
300, 10/27/2025, 16:52:53.876,0.096034
301, 10/27/2025, 16:52:53.907,0.096055
302, 10/27/2025, 16:52:53.938,0.096024
303, 10/27/2025, 16:52:53.969,0.096095
304, 10/27/2025, 16:52:53.999,0.096174
305, 10/27/2025, 16:52:54.030,0.096089
306, 10/27/2025, 16:52:54.154,0.09609
307, 10/27/2025, 16:52:54.278,0.095976
308, 10/27/2025, 16:52:54.401,0.096035
309, 10/27/2025, 16:52:54.525,0.095997
310, 10/27/2025, 16:52:54.649,0.095954
311, 10/27/2025, 16:52:54.772,0.095918
312, 10/27/2025, 16:52:54.896,0.095931
313, 10/27/2025, 16:52:54.927,0.095917
314, 10/27/2025, 16:52:54.958,0.095917
315, 10/27/2025, 16:52:54.989,0.095708
316, 10/27/2025, 16:52:55.020,0.095923
317, 10/27/2025, 16:52:55.143,0.095985
318, 10/27/2025, 16:52:55.267,0.096118
319, 10/27/2025, 16:52:55.391,0.096017
320, 10/27/2025, 16:52:55.514,0.096043
321, 10/27/2025, 16:52:55.640,0.096067
322, 10/27/2025, 16:52:55.764,0.096039
323, 10/27/2025, 16:52:55.887,0.096005
324, 10/27/2025, 16:52:55.918,0.09618
325, 10/27/2025, 16:52:55.949,0.096106
326, 10/27/2025, 16:52:55.980,0.096007
327, 10/27/2025, 16:52:56.011,0.095892
328, 10/27/2025, 16:52:56.135,0.095992
329, 10/27/2025, 16:52:56.258,0.095989
330, 10/27/2025, 16:52:56.383,0.095956
331, 10/27/2025, 16:52:56.507,0.096062
332, 10/27/2025, 16:52:56.630,0.096088
333, 10/27/2025, 16:52:56.754,0.096017
334, 10/27/2025, 16:52:56.877,0.096049
335, 10/27/2025, 16:52:56.908,0.096044
336, 10/27/2025, 16:52:56.939,0.096036
337, 10/27/2025, 16:52:56.970,0.096047
338, 10/27/2025, 16:52:57.001,0.096016
339, 10/27/2025, 16:52:57.125,0.096033
340, 10/27/2025, 16:52:57.248,0.096002
341, 10/27/2025, 16:52:57.372,0.095979
342, 10/27/2025, 16:52:57.496,0.095933
343, 10/27/2025, 16:52:57.619,0.095836
344, 10/27/2025, 16:52:57.743,0.095797
345, 10/27/2025, 16:52:57.867,0.095865
346, 10/27/2025, 16:52:57.990,0.095841
347, 10/27/2025, 16:52:58.021,0.095753
348, 10/27/2025, 16:52:58.145,0.095798
349, 10/27/2025, 16:52:58.269,0.095779
350, 10/27/2025, 16:52:58.392,0.095819
351, 10/27/2025, 16:52:58.515,0.095798
352, 10/27/2025, 16:52:58.639,0.0959
353, 10/27/2025, 16:52:58.763,0.095811
354, 10/27/2025, 16:52:58.886,0.095835
355, 10/27/2025, 16:52:58.917,0.095708
356, 10/27/2025, 16:52:58.948,0.095827
357, 10/27/2025, 16:52:58.979,0.095858
358, 10/27/2025, 16:52:59.010,0.095688
359, 10/27/2025, 16:52:59.134,0.095826
360, 10/27/2025, 16:52:59.257,0.095778
361, 10/27/2025, 16:52:59.381,0.095793
362, 10/27/2025, 16:52:59.505,0.095833
363, 10/27/2025, 16:52:59.628,0.095799
364, 10/27/2025, 16:52:59.752,0.095722
365, 10/27/2025, 16:52:59.876,0.095829
366, 10/27/2025, 16:52:59.907,0.095883
367, 10/27/2025, 16:52:59.938,0.095739
368, 10/27/2025, 16:52:59.969,0.095708
369, 10/27/2025, 16:52:59.999,0.095804
370, 10/27/2025, 16:53:00.030,0.095886
371, 10/27/2025, 16:53:00.154,0.095838
372, 10/27/2025, 16:53:00.278,0.095815
373, 10/27/2025, 16:53:00.401,0.09587
374, 10/27/2025, 16:53:00.525,0.095772
375, 10/27/2025, 16:53:00.648,0.095749
376, 10/27/2025, 16:53:00.772,0.095867
377, 10/27/2025, 16:53:00.896,0.095801
378, 10/27/2025, 16:53:00.927,0.095779
379, 10/27/2025, 16:53:00.957,0.095841
380, 10/27/2025, 16:53:00.988,0.095841
381, 10/27/2025, 16:53:01.019,0.095863
382, 10/27/2025, 16:53:01.143,0.095908
383, 10/27/2025, 16:53:01.266,0.095848
384, 10/27/2025, 16:53:01.390,0.095947
385, 10/27/2025, 16:53:01.513,0.095964
386, 10/27/2025, 16:53:01.637,0.095913
387, 10/27/2025, 16:53:01.761,0.095983
388, 10/27/2025, 16:53:01.884,0.09594
389, 10/27/2025, 16:53:01.915,0.095945
390, 10/27/2025, 16:53:01.946,0.095945
391, 10/27/2025, 16:53:01.977,0.095883
392, 10/27/2025, 16:53:02.008,0.095968
393, 10/27/2025, 16:53:02.132,0.095909
394, 10/27/2025, 16:53:02.256,0.095864
395, 10/27/2025, 16:53:02.379,0.0959
396, 10/27/2025, 16:53:02.503,0.095925
397, 10/27/2025, 16:53:02.627,0.095961
398, 10/27/2025, 16:53:02.750,0.095944
399, 10/27/2025, 16:53:02.874,0.09588
400, 10/27/2025, 16:53:02.905,0.095875
401, 10/27/2025, 16:53:02.936,0.095934
402, 10/27/2025, 16:53:02.967,0.096016
403, 10/27/2025, 16:53:02.998,0.095784
404, 10/27/2025, 16:53:03.028,0.095784
405, 10/27/2025, 16:53:03.152,0.095897
406, 10/27/2025, 16:53:03.276,0.095846
407, 10/27/2025, 16:53:03.400,0.095863
408, 10/27/2025, 16:53:03.523,0.095812
409, 10/27/2025, 16:53:03.647,0.095805
410, 10/27/2025, 16:53:03.771,0.09575
411, 10/27/2025, 16:53:03.894,0.095807
412, 10/27/2025, 16:53:03.925,0.095894
413, 10/27/2025, 16:53:03.956,0.095894
414, 10/27/2025, 16:53:03.987,0.095869
415, 10/27/2025, 16:53:04.018,0.095756
416, 10/27/2025, 16:53:04.142,0.095885
417, 10/27/2025, 16:53:04.265,0.095795
418, 10/27/2025, 16:53:04.389,0.095933
419, 10/27/2025, 16:53:04.513,0.095878
420, 10/27/2025, 16:53:04.636,0.095845
421, 10/27/2025, 16:53:04.760,0.095855
422, 10/27/2025, 16:53:04.884,0.095873
423, 10/27/2025, 16:53:04.914,0.095742
424, 10/27/2025, 16:53:04.945,0.09573
425, 10/27/2025, 16:53:04.976,0.095914
426, 10/27/2025, 16:53:05.007,0.095914
427, 10/27/2025, 16:53:05.131,0.095847
428, 10/27/2025, 16:53:05.255,0.095649
429, 10/27/2025, 16:53:05.378,0.095626
430, 10/27/2025, 16:53:05.502,0.095729
431, 10/27/2025, 16:53:05.626,0.095755
432, 10/27/2025, 16:53:05.749,0.095847
433, 10/27/2025, 16:53:05.872,0.09593
434, 10/27/2025, 16:53:05.903,0.096081
435, 10/27/2025, 16:53:05.934,0.095863
436, 10/27/2025, 16:53:05.965,0.095818
437, 10/27/2025, 16:53:05.996,0.09588
438, 10/27/2025, 16:53:06.027,0.095875
439, 10/27/2025, 16:53:06.151,0.095887
440, 10/27/2025, 16:53:06.274,0.095754
441, 10/27/2025, 16:53:06.398,0.095749
442, 10/27/2025, 16:53:06.522,0.095745
443, 10/27/2025, 16:53:06.645,0.095671
444, 10/27/2025, 16:53:06.769,0.095717
445, 10/27/2025, 16:53:06.895,0.095714
446, 10/27/2025, 16:53:06.926,0.095674
447, 10/27/2025, 16:53:06.957,0.095674
448, 10/27/2025, 16:53:06.987,0.095858
449, 10/27/2025, 16:53:07.018,0.095849
450, 10/27/2025, 16:53:07.142,0.095746
451, 10/27/2025, 16:53:07.266,0.095694
452, 10/27/2025, 16:53:07.389,0.095793
453, 10/27/2025, 16:53:07.513,0.095673
454, 10/27/2025, 16:53:07.637,0.095669
455, 10/27/2025, 16:53:07.760,0.095731
456, 10/27/2025, 16:53:07.884,0.095726
457, 10/27/2025, 16:53:07.915,0.095615
458, 10/27/2025, 16:53:07.946,0.09575
459, 10/27/2025, 16:53:07.977,0.095829
460, 10/27/2025, 16:53:08.008,0.095829
461, 10/27/2025, 16:53:08.131,0.095729
462, 10/27/2025, 16:53:08.255,0.095743
463, 10/27/2025, 16:53:08.379,0.095695
464, 10/27/2025, 16:53:08.502,0.09565
465, 10/27/2025, 16:53:08.626,0.095651
466, 10/27/2025, 16:53:08.749,0.09567
467, 10/27/2025, 16:53:08.872,0.095806
468, 10/27/2025, 16:53:08.903,0.095841
469, 10/27/2025, 16:53:08.934,0.095651
470, 10/27/2025, 16:53:08.965,0.095674
471, 10/27/2025, 16:53:08.996,0.095759
472, 10/27/2025, 16:53:09.027,0.095682
473, 10/27/2025, 16:53:09.151,0.095728
474, 10/27/2025, 16:53:09.274,0.095688
475, 10/27/2025, 16:53:09.398,0.095666
476, 10/27/2025, 16:53:09.522,0.095567
477, 10/27/2025, 16:53:09.651,0.095709
478, 10/27/2025, 16:53:09.775,0.095777
479, 10/27/2025, 16:53:09.899,0.095728
480, 10/27/2025, 16:53:09.930,0.095719
481, 10/27/2025, 16:53:09.961,0.09579
482, 10/27/2025, 16:53:09.991,0.095745
483, 10/27/2025, 16:53:10.022,0.095801
484, 10/27/2025, 16:53:10.146,0.095797
485, 10/27/2025, 16:53:10.270,0.095787
486, 10/27/2025, 16:53:10.393,0.095817
487, 10/27/2025, 16:53:10.517,0.09581
488, 10/27/2025, 16:53:10.640,0.095814
489, 10/27/2025, 16:53:10.764,0.095806
490, 10/27/2025, 16:53:10.888,0.095745
491, 10/27/2025, 16:53:10.919,0.095719
492, 10/27/2025, 16:53:10.949,0.095606
493, 10/27/2025, 16:53:10.980,0.095711
494, 10/27/2025, 16:53:11.011,0.095702
495, 10/27/2025, 16:53:11.135,0.09575
496, 10/27/2025, 16:53:11.259,0.095775
497, 10/27/2025, 16:53:11.382,0.095927
498, 10/27/2025, 16:53:11.506,0.095798
499, 10/27/2025, 16:53:11.630,0.09566
500, 10/27/2025, 16:53:11.753,0.095693
501, 10/27/2025, 16:53:11.877,0.095687
502, 10/27/2025, 16:53:11.907,0.095714
503, 10/27/2025, 16:53:11.938,0.095773
504, 10/27/2025, 16:53:11.969,0.095787
505, 10/27/2025, 16:53:12.000,0.095688
506, 10/27/2025, 16:53:12.124,0.09574
507, 10/27/2025, 16:53:12.248,0.095733
508, 10/27/2025, 16:53:12.371,0.095706
509, 10/27/2025, 16:53:12.495,0.095723
510, 10/27/2025, 16:53:12.619,0.095656
511, 10/27/2025, 16:53:12.742,0.09566
512, 10/27/2025, 16:53:12.866,0.095725
513, 10/27/2025, 16:53:12.990,0.095694
514, 10/27/2025, 16:53:13.020,0.095795
515, 10/27/2025, 16:53:13.144,0.095754
516, 10/27/2025, 16:53:13.268,0.095744
517, 10/27/2025, 16:53:13.391,0.095763
518, 10/27/2025, 16:53:13.515,0.095721
519, 10/27/2025, 16:53:13.639,0.095777
520, 10/27/2025, 16:53:13.763,0.095819
521, 10/27/2025, 16:53:13.886,0.095757
522, 10/27/2025, 16:53:13.917,0.095682
523, 10/27/2025, 16:53:13.948,0.095682
524, 10/27/2025, 16:53:13.979,0.095914
525, 10/27/2025, 16:53:14.010,0.095832
526, 10/27/2025, 16:53:14.134,0.095743
527, 10/27/2025, 16:53:14.257,0.095706
528, 10/27/2025, 16:53:14.381,0.095672
529, 10/27/2025, 16:53:14.504,0.095695
530, 10/27/2025, 16:53:14.627,0.09567
531, 10/27/2025, 16:53:14.751,0.095724
532, 10/27/2025, 16:53:14.875,0.09563
533, 10/27/2025, 16:53:14.905,0.095603
534, 10/27/2025, 16:53:14.936,0.095691
535, 10/27/2025, 16:53:14.967,0.095651
536, 10/27/2025, 16:53:14.998,0.095787
537, 10/27/2025, 16:53:15.029,0.09562
538, 10/27/2025, 16:53:15.153,0.095766
539, 10/27/2025, 16:53:15.276,0.095735
540, 10/27/2025, 16:53:15.400,0.095627
541, 10/27/2025, 16:53:15.524,0.095774
542, 10/27/2025, 16:53:15.647,0.0958
543, 10/27/2025, 16:53:15.771,0.095733
544, 10/27/2025, 16:53:15.895,0.095745
545, 10/27/2025, 16:53:15.926,0.095841
546, 10/27/2025, 16:53:15.957,0.095818
547, 10/27/2025, 16:53:15.988,0.095719
548, 10/27/2025, 16:53:16.018,0.095764
549, 10/27/2025, 16:53:16.142,0.095758
550, 10/27/2025, 16:53:16.266,0.095694
551, 10/27/2025, 16:53:16.389,0.095858
552, 10/27/2025, 16:53:16.513,0.095783
553, 10/27/2025, 16:53:16.637,0.095798
554, 10/27/2025, 16:53:16.760,0.095798
555, 10/27/2025, 16:53:16.884,0.095838
556, 10/27/2025, 16:53:16.915,0.095694
557, 10/27/2025, 16:53:16.946,0.095736
558, 10/27/2025, 16:53:16.977,0.095677
559, 10/27/2025, 16:53:17.008,0.095883
560, 10/27/2025, 16:53:17.131,0.09574
561, 10/27/2025, 16:53:17.255,0.095685
562, 10/27/2025, 16:53:17.379,0.095716
563, 10/27/2025, 16:53:17.503,0.095745
564, 10/27/2025, 16:53:17.626,0.095743
565, 10/27/2025, 16:53:17.750,0.09569
566, 10/27/2025, 16:53:17.874,0.095795
567, 10/27/2025, 16:53:17.904,0.095714
568, 10/27/2025, 16:53:17.935,0.095812
569, 10/27/2025, 16:53:17.966,0.095942
570, 10/27/2025, 16:53:17.997,0.095832
571, 10/27/2025, 16:53:18.028,0.095906
572, 10/27/2025, 16:53:18.152,0.095867
573, 10/27/2025, 16:53:18.275,0.09583
574, 10/27/2025, 16:53:18.399,0.095834
